"N","REDEM","Redemption Points Agent  ","02/13/2018","00:30:00","02/12/2018","3","02/15/2018","00:30:00","A1081","11:24:07","0","03","Outdoor Self Park","beta@forumre.com                                  ","BETA","B","MR","003","Outdoor Self Park","0000000000","","N","N","","","0","","PARKDIA"
"N","REDEM","Redemption Points Agent  ","02/13/2018","07:30:00","02/12/2018","2","02/14/2018","12:00:00","A1082","15:39:54","0","03","Outdoor Self Park","mailboxjp6@gmail.com                              ","HAPPY","H","MR","003","Outdoor Self Park","0000000000","","N","N","","","0","","PARKERTEST"
"N","REDEM","Redemption Points Agent  ","02/13/2018","03:00:00","02/12/2018","2","02/14/2018","07:30:00","A1083","15:42:39","1.86","03","Outdoor Self Park","mailboxjp6@gmail.com                              ","HAPPY","H","MR","003","Outdoor Self Park","0000000000","","N","N","","","0","","PARKERTEST"
"N","WEB","Website Bookings         ","02/14/2018","07:00:00","02/13/2018","2","02/15/2018","07:00:00","A1084","06:18:55","15.07","02","Indoor Self Park","naveed.saghir@chauntry.com                        ","NAVEED","N","MR","002","Indoor Self Park","0000000000","","N","N","","","0","","SAGHIR"
"N","WEB","Website Bookings         ","02/14/2018","00:01:00","02/13/2018","2","02/15/2018","01:00:00","A1085","08:51:24","12.86","03","Outdoor Self Park","beta@forumre.com                                  ","BETA","B","MR","003","Outdoor Self Park","0000000000","","N","N","","","0","","PARKDIA"
"N","WEB","Website Bookings         ","02/14/2018","07:00:00","02/13/2018","2","02/15/2018","06:30:00","A1086","09:52:00","6.43","03","Outdoor Self Park","raul.alvarez@chauntry.com                         ","RAUL","R","MR","003","Outdoor Self Park","0000000000","","N","N","","","0","","ALVAREZ"
"N","WEB","Website Bookings         ","02/14/2018","00:30:00","02/13/2018","2","02/15/2018","00:30:00","A1087","09:57:12","15.07","02","Indoor Self Park","beta@forumre.com                                  ","BETA","B","MR","002","Indoor Self Park","0000000000","","Y","N","","","0","","PARKDIA"
"N","WEB","Website Bookings         ","02/14/2018","01:30:00","02/13/2018","2","02/15/2018","02:00:00","A1088","09:59:44","30.14","02","Indoor Self Park","naveed.saghir@chauntry.com                        ","NAVEED","N","MR","002","Indoor Self Park","0000000000","","N","N","","","0","","SAGHIR"
"N","WEB","Website Bookings         ","02/14/2018","04:30:00","02/13/2018","2","02/15/2018","07:00:00","A1089","09:59:54","30.14","02","Indoor Self Park","raul.alvarez@chauntry.com                         ","RAUL","R","MR","002","Indoor Self Park","0000000000","","N","N","","","0","","ALVAREZ"
"N","REDEM","Redemption Points Agent  ","02/14/2018","04:30:00","02/13/2018","4","02/17/2018","04:30:00","A1090","14:12:27","19.21","02","Indoor Self Park","beta@forumre.com                                  ","BETA","B","MR","002","Indoor Self Park","0000000000","","Y","N","","","0","","PARKDIA"
"N","WEB","Website Bookings         ","02/15/2018","05:30:00","02/14/2018","2","02/16/2018","06:30:00","A1091","04:58:27","12.86","03","Outdoor Self Park","raul.alvarez@chauntry.com                         ","RAUL","R","MR","003","Outdoor Self Park","0000000000","","N","N","","","0","","ALVAREZ"
"N","WEB","Website Bookings         ","02/15/2018","08:00:00","02/14/2018","2","02/16/2018","08:00:00","A1092","05:12:29","6.43","03","Outdoor Self Park","naveed.saghir@chauntry.com                        ","NAVEED","N","MR","003","Outdoor Self Park","0000000000","","N","N","","","0","","SAGHIR"
"N","WEB","Website Bookings         ","02/15/2018","08:00:00","02/14/2018","2","02/16/2018","13:00:00","A1093","05:14:03","30.14","02","Indoor Self Park","naveed.saghir@chauntry.com                        ","NAVEED","N","MR","002","Indoor Self Park","0000000000","","N","N","","","0","","SAGHIR"
"N","WEB","Website Bookings         ","02/15/2018","00:30:00","02/14/2018","2","02/16/2018","00:30:00","A1094","05:18:38","15.07","02","Indoor Self Park","naveed.saghir@chauntry.com                        ","NAVEED","N","MR","002","Indoor Self Park","0000000000","","N","N","","","0","","SAGHIR"
"N","WEB","Website Bookings         ","02/15/2018","00:01:00","02/14/2018","2","02/16/2018","00:30:00","A1095","11:31:27","12.86","03","Outdoor Self Park","beta@forumre.com                                  ","BETA","B","MR","003","Outdoor Self Park","0000000000","","N","N","","","0","","PARKDIA"
"N","WEB","Website Bookings         ","02/15/2018","00:30:00","02/14/2018","2","02/16/2018","01:00:00","A1096","11:32:54","12.86","03","Outdoor Self Park","beta@forumre.com                                  ","BETA","B","MR","003","Outdoor Self Park","0000000000","","N","N","","","0","","PARKDIA"
"N","WEB","Website Bookings         ","02/16/2018","08:00:00","02/15/2018","2","02/17/2018","08:00:00","A1097","09:41:57","6.43","03","Outdoor Self Park","raul.alvarez@chauntry.com                         ","RAUL","R","MR","003","Outdoor Self Park","0000000000","","N","N","","","0","","ALVAREZ"
"N","WEB","Website Bookings         ","02/16/2018","09:00:00","02/15/2018","2","02/17/2018","09:00:00","A1098","09:52:23","15.07","02","Indoor Self Park","naveed.saghir@chauntry.com                        ","NAVEED","N","MR","002","Indoor Self Park","0000000000","","N","N","","","0","","SAGHIR"
"N","WEB","Website Bookings         ","02/20/2018","02:00:00","02/19/2018","2","02/21/2018","02:00:00","A1099","09:00:03","6.43","03","Outdoor Self Park","naveed.saghir@chauntry.com                        ","NAVEED","N","MR","003","Outdoor Self Park","0000000000","","N","N","","","0","","SAGHIR"
"C","WEB","Website Bookings         ","02/20/2018","02:00:00","02/19/2018","2","02/21/2018","02:00:00","A1099","09:00:03","0","03","Outdoor Self Park","naveed.saghir@chauntry.com                        ","NAVEED","N","MR","003","Outdoor Self Park","0000000000","","N","N","","","0","","SAGHIR"
"N","WEB","Website Bookings         ","02/20/2018","06:00:00","02/19/2018","2","02/21/2018","06:00:00","A1100","09:05:38","6.43","03","Outdoor Self Park","naveed.saghir@chauntry.com                        ","NAVEED","N","MR","003","Outdoor Self Park","0000000000","","N","N","","","0","","SAGHIR"
"A","WEB","Website Bookings         ","02/20/2018","06:00:00","02/19/2018","3","02/22/2018","06:00:00","A1100","09:05:38","12.86","03","Outdoor Self Park","naveed.saghir@chauntry.com                        ","NAVEED"," ","MR","003","Outdoor Self Park","0000000000","","N","N","","","0","","SAGHIR"
"C","WEB","Website Bookings         ","02/20/2018","06:00:00","02/19/2018","3","02/22/2018","06:00:00","A1100","09:05:38","0","03","Outdoor Self Park","naveed.saghir@chauntry.com                        ","NAVEED"," ","MR","003","Outdoor Self Park","0000000000","","N","N","","","0","","SAGHIR"
"N","REDEM","Redemption Points Agent  ","02/20/2018","10:00:00","02/19/2018","3","02/22/2018","10:00:00","A1101","09:16:51","5.78","01","Valet","naveed.saghir@chauntry.com                        ","NAVEED","N","MR","001","Valet","0000000000","","N","N","","","0","","SAGHIR"
"C","REDEM","Redemption Points Agent  ","02/20/2018","10:00:00","02/19/2018","3","02/22/2018","10:00:00","A1101","09:16:51","0","01","Valet","naveed.saghir@chauntry.com                        ","NAVEED","N","MR","001","Valet","0000000000","","N","N","","","0","","SAGHIR"
"N","WEB","Website Bookings         ","02/22/2018","09:00:00","02/20/2018","2","02/23/2018","09:00:00","A1102","21:52:46","19.39","01","Valet","beta@forumre.com                                  ","BETA","B","MR","001","Valet","0000000000","","Y","N","","","0","","PARKDIA"
"N","WEB","Website Bookings         ","02/22/2018","00:30:00","02/21/2018","2","02/23/2018","00:30:00","A1103","04:53:17","15.07","02","Indoor Self Park","naveed.saghir@chauntry.com                        ","NAVEED","N","MR","002","Indoor Self Park","0000000000","","N","N","","","0","","SAGHIR"
"N","REDEM","Redemption Points Agent  ","02/22/2018","00:30:00","02/21/2018","2","02/23/2018","02:30:00","A1104","07:56:36","0","03","Outdoor Self Park","beta@forumre.com                                  ","WILLIAM","W","MR","003","Outdoor Self Park","0000000000","","N","N","","","0","","PARKDIATEST"
"N","WEB","Website Bookings         ","03/06/2018","10:30:00","03/05/2018","2","03/07/2018","10:30:00","A1105","08:28:50","6.43","03","Outdoor Self Park","naveed.saghir@chauntry.com                        ","NAVEED","N","MR","003","Outdoor Self Park","0000000000","","N","N","","","0","","SAGHIR"
"N","WEB","Website Bookings         ","03/08/2018","09:00:00","03/07/2018","2","03/09/2018","09:00:00","A1106","05:03:05","6.43","03","Outdoor Self Park","naveed.saghir@chauntry.com                        ","NAVEED","N","MR","003","Outdoor Self Park","0000000000","","N","N","","","0","","SAGHIR"
"A","WEB","Website Bookings         ","03/17/2018","09:00:00","03/07/2018","2","03/18/2018","09:00:00","A1106","05:03:05","6.43","03","Outdoor Self Park","naveed.saghir@chauntry.com                        ","NAVEED"," ","MR","003","Outdoor Self Park","0000000000","","N","N","","","0","","SAGHIR"
"C","WEB","Website Bookings         ","03/17/2018","09:00:00","03/07/2018","2","03/18/2018","09:00:00","A1106","05:03:05","0","03","Outdoor Self Park","naveed.saghir@chauntry.com                        ","NAVEED"," ","MR","003","Outdoor Self Park","0000000000","","N","N","","","0","","SAGHIR"
"N","WEB","Website Bookings         ","03/08/2018","09:00:00","03/07/2018","2","03/09/2018","09:30:00","A1107","09:07:17","6.43","03","Outdoor Self Park","steve@chauntry.com                                ","STEVE","S","MR","003","Outdoor Self Park","0000000000","","N","N","","","0","","BROOKING"
"N","WEB","Website Bookings         ","03/08/2018","08:00:00","03/07/2018","2","03/09/2018","08:00:00","A1108","09:30:54","0","01","Valet","naveed123@chauntry.com                            ","NAV","N","MR","001","Valet","0000000000","","Y","N","","","0","","SAGHIR"
"N","WEB","Website Bookings         ","03/20/2018","07:00:00","03/07/2018","4","03/23/2018","07:00:00","A1109","10:10:54","0","03","Outdoor Self Park","naveed123@chauntry.com                            ","NAV","N","MR","003","Outdoor Self Park","0000000000","","Y","N","","","0","","SAGHIR"
"N","WEB","Website Bookings         ","03/09/2018","10:30:00","03/07/2018","2","03/10/2018","10:30:00","A1110","22:12:25","6.43","03","Outdoor Self Park","beta@forumre.com                                  ","WILLIAM","W","MR","003","Outdoor Self Park","0000000000","","Y","N","","","0","","PARKDIATEST"
"A","WEB","Website Bookings         ","03/09/2018","12:00:00","03/07/2018","2","03/10/2018","12:00:00","A1110","22:12:25","6.43","03","Outdoor Self Park","beta@forumre.com                                  ","WILLIAM"," ","MR","003","Outdoor Self Park","0000000000","","Y","N","","","0","","PARKDIATEST"
"N","WEB","Website Bookings         ","03/16/2018","10:00:00","03/14/2018","2","03/17/2018","10:00:00","A1111","20:23:53","6.43","03","Outdoor Self Park","beta@forumre.com                                  ","WILLIAM","W","MR","003","Outdoor Self Park","0000000000","","Y","N","","","0","","PARKDIATEST"
"A","WEB","Website Bookings         ","03/16/2018","10:30:00","03/14/2018","2","03/17/2018","10:30:00","A1111","20:23:53","6.43","03","Outdoor Self Park","beta@forumre.com                                  ","WILLIAM"," ","MR","003","Outdoor Self Park","0000000000","","Y","N","","","0","","PARKDIATEST"
"N","WEB","Website Bookings         ","03/26/2018","10:00:00","03/20/2018","2","03/27/2018","10:00:00","A1112","20:32:16","6.43","03","Outdoor Self Park","beta@forumre.com                                  ","WILLIAM","W","MR","003","Outdoor Self Park","0000000000","","Y","N","","","0","","PARKDIATEST"
"A","WEB","Website Bookings         ","03/26/2018","09:30:00","03/20/2018","2","03/27/2018","09:30:00","A1112","20:32:16","6.43","03","Outdoor Self Park","beta@forumre.com                                  ","WILLIAM"," ","MR","003","Outdoor Self Park","0000000000","","Y","N","","","0","","PARKDIATEST"
"N","WEB","Website Bookings         ","03/23/2018","10:00:00","03/22/2018","2","03/24/2018","11:00:00","A1113","14:48:02","0","02","Indoor Self Park","beta@forumre.com                                  ","WILLIAM","W","MR","002","Indoor Self Park","0000000000","","Y","N","","","0","","PARKDIATEST"
"C","WEB","Website Bookings         ","03/23/2018","10:00:00","03/22/2018","2","03/24/2018","11:00:00","A1113","14:48:02","0","02","Indoor Self Park","beta@forumre.com                                  ","WILLIAM","W","MR","002","Indoor Self Park","0000000000","","Y","N","","","0","","PARKDIATEST"
"N","WEB","Website Bookings         ","04/01/2018","06:00:00","03/30/2018","2","04/02/2018","06:00:00","A1114","22:56:31","6.43","03","Outdoor Self Park","beta@forumre.com                                  ","WILLIAM","W","MR","003","Outdoor Self Park","0000000000","","Y","N","","","0","","PARKDIATEST"
"N","WEB","Website Bookings         ","04/02/2018","13:00:00","03/30/2018","2","04/03/2018","11:00:00","A1115","23:30:18","19.39","01","Valet","beta@forumre.com                                  ","WILLIAM","W","MR","001","Valet","0000000000","","Y","N","","","0","","PARKDIATEST"
"N","WEB","Website Bookings         ","04/02/2018","11:00:00","03/31/2018","2","04/03/2018","11:00:00","A1116","17:02:58","15.07","02","Indoor Self Park","beta@forumre.com                                  ","WILLIAM","W","MR","002","Indoor Self Park","0000000000","","Y","N","","","0","","PARKDIATEST"
"A","WEB","Website Bookings         ","04/02/2018","11:00:00","03/31/2018","2","04/03/2018","11:00:00","A1116","17:02:58","0","02","Indoor Self Park","beta@forumre.com                                  ","WILLIAM","W","MR","002","Indoor Self Park","0000000000","","Y","N","","","0","","PARKDIATEST"
"A","WEB","Website Bookings         ","04/04/2018","10:00:00","04/01/2018","2","04/05/2018","10:00:00","A1117","19:22:37","0","01","Valet","beta@forumre.com                                  ","WILLIAM","W","MR","001","Valet","0000000000","","Y","N","","","0","","PARKDIATEST"
"N","WEB","Website Bookings         ","04/03/2018","08:00:00","04/01/2018","2","04/04/2018","08:00:00","A1118","19:44:29","19.39","01","Valet","beta@forumre.com                                  ","WILLIAM","W","MR","001","Valet","0000000000","","Y","N","","","0","","PARKDIATEST"
"A","WEB","Website Bookings         ","04/03/2018","08:00:00","04/01/2018","2","04/04/2018","08:00:00","A1118","19:44:29","0","01","Valet","beta@forumre.com                                  ","WILLIAM","W","MR","001","Valet","0000000000","","Y","N","","","0","","PARKDIATEST"
"N","WEB","Website Bookings         ","04/05/2018","09:00:00","04/03/2018","2","04/06/2018","09:00:00","A1119","19:12:15","6.43","03","Outdoor Self Park","beta@forumre.com                                  ","WILLIAM","W","MR","003","Outdoor Self Park","0000000000","","Y","N","","","0","","PARKDIATEST"
